Unnamed: 0,Place,Relation Type,Context,Date,Sentence,Sentence_Text,Sentence_Text_Cleaned,Place_Text,Date_Text,slug,Notes,Place_Info,sentence_doc
1675,['MASK_33'],military_action,"['assignment', 'was', 'relieve', 'garrison', 'of']",[],[30],"[PERSON]Jourdan[MASK_1]'s first assignment was to relieve General Jacques Ferrand's 20,000-man garrison of [GPE]Maubeuge[MASK_33] which was besieged by an Austrian-Dutch army commanded by Prince Josias of Saxe-Coburg-Saalfeld.
","Jourdan's first assignment was to relieve General Jacques Ferrand's 20,000-man garrison of Maubeuge which was besieged by an Austrian-Dutch army commanded by Prince Josias of Saxe-Coburg-Saalfeld.
",['Maubeuge'],[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Maubeuge', 'input_name': 'Maubeuge', 'lat': 50.276944444444, 'lng': 3.9725, 'gn_description': 'populated place'}]","[PERSON]Jourdan[MASK_1]'s first assignment was to relieve General Jacques Ferrand's 20,000-man garrison of [GPE]Maubeuge[MASK_33] which was besieged by an Austrian-Dutch army commanded by Prince Josias of Saxe-Coburg-Saalfeld.
"
1676,['MASK_35'],military_action,"['defeated', 'at', 'Battle', 'of']",['MASK_34'],[32],"[PERSON]Jourdan[MASK_1] defeated Coburg on [DATE]15–16 October[MASK_34] at the Battle of [LOC]Wattignies[MASK_35] and broke the siege.
","Jourdan defeated Coburg on 15–16 October at the Battle of Wattignies and broke the siege.
",['Wattignies'],['16 October'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Wattignies', 'input_name': 'Wattignies', 'lat': 50.585, 'lng': 3.0430555555556, 'gn_description': 'populated place'}]","[PERSON]Jourdan[MASK_1] defeated Coburg on [DATE]15–16 October[MASK_34] at the Battle of [LOC]Wattignies[MASK_35] and broke the siege.
"
1677,['MASK_35'],political_action,"['saved', 'rose', 'contradicted', 'version', 'of', 'events', 'at']",[],[38],"[PERSON]Jourdan[MASK_1] was saved from certain execution when an eyewitness, representative on mission Ernest Joseph Duquesnoy rose and contradicted Carnot's version of events at [LOC]Wattignies[MASK_35].
","Jourdan was saved from certain execution when an eyewitness, representative on mission Ernest Joseph Duquesnoy rose and contradicted Carnot's version of events at Wattignies.
",['Wattignies'],[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Wattignies', 'input_name': 'Wattignies', 'lat': 50.585, 'lng': 3.0430555555556, 'gn_description': 'populated place'}]","[PERSON]Jourdan[MASK_1] was saved from certain execution when an eyewitness, representative on mission Ernest Joseph Duquesnoy rose and contradicted Carnot's version of events at [LOC]Wattignies[MASK_35].
"
1678,['MASK_36'],military_action,"[',', 'laid', 'to']",['MASK_37'],[43],"With 70,000 soldiers of the new army, [PERSON]Jourdan[MASK_1] laid siege to [GPE]Charleroi[MASK_36] on [DATE]12 June[MASK_37].
","With 70,000 soldiers of the new army, Jourdan laid siege to Charleroi on 12 June.
",['Charleroi'],['12 June'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Charleroi', 'input_name': 'Charleroi', 'lat': 50.416666666667, 'lng': 4.4441666666667, 'gn_description': 'populated place'}]","With 70,000 soldiers of the new army, [PERSON]Jourdan[MASK_1] laid siege to [GPE]Charleroi[MASK_36] on [DATE]12 June[MASK_37].
"
1679,['MASK_38'],military_action,"['marched', 'on']",[],[46],"Undeterred, [PERSON]Jourdan[MASK_1] immediately marched on [GPE]Namur[MASK_38] to the east-northeast of Charleroi.
","Undeterred, Jourdan immediately marched on Namur to the east-northeast of Charleroi.
",['Namur'],[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Namur', 'input_name': 'Namur', 'lat': 50.466666666667, 'lng': 4.8666666666667, 'gn_description': 'seat of a first-order administrative division'}]","Undeterred, [PERSON]Jourdan[MASK_1] immediately marched on [GPE]Namur[MASK_38] to the east-northeast of Charleroi.
"
1680,"['MASK_38', 'MASK_36']",military_action,"['of', 'attacking', 'swung']",[],[47],"Instead of attacking [GPE]Namur[MASK_38], [PERSON]he[MASK_1] suddenly swung west and appeared to the north of [GPE]Charleroi[MASK_36].
","Instead of attacking Namur, he suddenly swung west and appeared to the north of Charleroi.
","['Namur', 'Charleroi']",[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Namur', 'input_name': 'Namur', 'lat': 50.466666666667, 'lng': 4.8666666666667, 'gn_description': 'seat of a first-order administrative division'}, {'place_name': 'Charleroi', 'input_name': 'Charleroi', 'lat': 50.416666666667, 'lng': 4.4441666666667, 'gn_description': 'populated place'}]","Instead of attacking [GPE]Namur[MASK_38], [PERSON]he[MASK_1] suddenly swung west and appeared to the north of [GPE]Charleroi[MASK_36].
"
1681,['MASK_40'],military_action,"['army', 'concluded', 'Siege', 'of']",['MASK_39'],[56],"On [DATE]7 June 1795[MASK_39], [PERSON]Jourdan[MASK_1]'s army concluded the long but successful Siege of [GPE]Luxembourg[MASK_40].
","On 7 June 1795, Jourdan's army concluded the long but successful Siege of Luxembourg.
",['Luxembourg'],['7 June 1795'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Luxembourg', 'input_name': 'Luxembourg', 'lat': '49.75', 'lng': '6.16667', 'gn_description': 'independent political entity'}]","On [DATE]7 June 1795[MASK_39], [PERSON]Jourdan[MASK_1]'s army concluded the long but successful Siege of [GPE]Luxembourg[MASK_40].
"
1682,['MASK_43'],military_action,"[',', ""'s"", 'formed', 'into']",['MASK_42'],[58],"In the Rhine campaign of [DATE]1796[MASK_42], [PERSON]Jourdan[MASK_1]'s Army of Sambre-et-Meuse formed the left wing of the advance into [GPE]Bavaria[MASK_43].
","In the Rhine campaign of 1796, Jourdan's Army of Sambre-et-Meuse formed the left wing of the advance into Bavaria.
",['Bavaria'],['1796'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Bavaria', 'input_name': 'Bavaria', 'lat': '48.13743', 'lng': '11.57549', 'gn_description': 'second-order administrative division'}]","In the Rhine campaign of [DATE]1796[MASK_42], [PERSON]Jourdan[MASK_1]'s Army of Sambre-et-Meuse formed the left wing of the advance into [GPE]Bavaria[MASK_43].
"
1683,['MASK_44'],military_action,"['ordered', 'advance', 'on']",[],[59],"The whole of the French forces were ordered to advance on [GPE]Vienna[MASK_44], [PERSON]Jourdan[MASK_1] on the extreme left, General Jean Victor Marie Moreau in the centre by the Danube valley, and Napoleon on the right in Italy.
","The whole of the French forces were ordered to advance on Vienna, Jourdan on the extreme left, General Jean Victor Marie Moreau in the centre by the Danube valley, and Napoleon on the right in Italy.
",['Vienna'],[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Vienna', 'input_name': 'Vienna', 'lat': '48.20849', 'lng': '16.37208', 'gn_description': 'capital of a political entity'}]","The whole of the French forces were ordered to advance on [GPE]Vienna[MASK_44], [PERSON]Jourdan[MASK_1] on the extreme left, General Jean Victor Marie Moreau in the centre by the Danube valley, and Napoleon on the right in Italy.
"
1684,['MASK_45'],military_action,"['driven', 'by', 'Moreau', 'to', 'frontier']",[],[60],"The campaign began brilliantly, with the Austrians under Archduke Charles being driven back by Moreau and [PERSON]Jourdan[MASK_1] almost to the [GPE]Austrian[MASK_45] frontier.
","The campaign began brilliantly, with the Austrians under Archduke Charles being driven back by Moreau and Jourdan almost to the Austrian frontier.
",['Austrian'],[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Austrian', 'input_name': 'Austria', 'lat': '47.33333', 'lng': '13.33333', 'gn_description': 'independent political entity'}]","The campaign began brilliantly, with the Austrians under Archduke Charles being driven back by Moreau and [PERSON]Jourdan[MASK_1] almost to the [GPE]Austrian[MASK_45] frontier.
"
1685,['MASK_46'],military_action,"['on', 'defeated', 'at', 'Battle', 'of']",['MASK_47'],[61],"But Charles, slipping away from Moreau, threw his whole weight on [PERSON]Jourdan[MASK_1], who was defeated at the Battle of [LOC]Amberg[MASK_46] in [DATE]August[MASK_47].
","But Charles, slipping away from Moreau, threw his whole weight on Jourdan, who was defeated at the Battle of Amberg in August.
",['Amberg'],['August'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Amberg', 'input_name': 'Amberg', 'lat': 49.444444444444, 'lng': 11.848333333333, 'gn_description': 'seat of a third-order administrative division'}]","But Charles, slipping away from Moreau, threw his whole weight on [PERSON]Jourdan[MASK_1], who was defeated at the Battle of [LOC]Amberg[MASK_46] in [DATE]August[MASK_47].
"
1686,"['MASK_48', 'MASK_49', 'MASK_41']",military_action,"['failed', 'salvage', 'situation', 'at', 'Battle', 'of']",[],[62],"[PERSON]Jourdan[MASK_1] failed to salvage the situation at the Battle of [GPE]Würzburg[MASK_48] and was forced over the [LOC]Rhine[MASK_41] after the Battle of [GPE]Limburg[MASK_49], which cost the life of General François Séverin Marceau.
","Jourdan failed to salvage the situation at the Battle of Würzburg and was forced over the Rhine after the Battle of Limburg, which cost the life of General François Séverin Marceau.
","['Würzburg', 'Limburg', 'Rhine']",[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Würzburg', 'input_name': 'Würzburg', 'lat': 49.794444444444, 'lng': 9.9294444444444, 'gn_description': 'seat of a second-order administrative division'}, {'place_name': 'Limburg', 'input_name': 'Limburg', 'lat': '50.84833', 'lng': '5.68889', 'gn_description': 'first-order administrative division'}, {'place_name': 'Rhine', 'input_name': 'Rhine', 'lat': '49.31885', 'lng': '8.77012', 'gn_description': 'region'}]","[PERSON]Jourdan[MASK_1] failed to salvage the situation at the Battle of [GPE]Würzburg[MASK_48] and was forced over the [LOC]Rhine[MASK_41] after the Battle of [GPE]Limburg[MASK_49], which cost the life of General François Séverin Marceau.
"
1687,"['MASK_51', 'MASK_52']",military_action,"['was', 'suffered', 'at', 'battles', 'of']","['MASK_49', 'MASK_53']",[68],"== War of the Second Coalition ==

When war was renewed in [DATE]1799[MASK_49], [PERSON]Jourdan[MASK_1] was at the head of the army on the Rhine, but again suffered defeat at the hands of Archduke Charles at the battles of [GPE]Ostrach[MASK_51] and [GPE]Stockach[MASK_52] in [DATE]late March[MASK_53].
","== War of the Second Coalition ==

When war was renewed in 1799, Jourdan was at the head of the army on the Rhine, but again suffered defeat at the hands of Archduke Charles at the battles of Ostrach and Stockach in late March.
","['Ostrach', 'Stockach']","['1799', 'late March']",Jean-Baptiste_Jourdan,,"[{'place_name': 'Ostrach', 'input_name': 'Ostrach', 'lat': 47.9525, 'lng': 9.3813888888889, 'gn_description': 'seat of a fourth-order administrative division'}, {'place_name': 'Stockach', 'input_name': 'Stockach', 'lat': 47.851388888889, 'lng': 9.0113888888889, 'gn_description': 'populated place'}]","== War of the Second Coalition ==

When war was renewed in [DATE]1799[MASK_49], [PERSON]Jourdan[MASK_1] was at the head of the army on the Rhine, but again suffered defeat at the hands of Archduke Charles at the battles of [GPE]Ostrach[MASK_51] and [GPE]Stockach[MASK_52] in [DATE]late March[MASK_53].
"
1688,['MASK_55'],political_office,"['became', 'in']",['MASK_54'],[72],"In [DATE]1800[MASK_54], [PERSON]Jourdan[MASK_1] became inspector-general of cavalry and infantry and representative of French interests in [GPE]the Cisalpine Republic[MASK_55].
","In 1800, Jourdan became inspector-general of cavalry and infantry and representative of French interests in the Cisalpine Republic.
",['the Cisalpine Republic'],['1800'],Jean-Baptiste_Jourdan,,"[{'place_name': 'the Cisalpine Republic', 'input_name': 'Cisalpine Republic', 'lat': ' \t45.464093', 'lng': '9.189762', 'gn_description': 'historical region'}]","In [DATE]1800[MASK_54], [PERSON]Jourdan[MASK_1] became inspector-general of cavalry and infantry and representative of French interests in [GPE]the Cisalpine Republic[MASK_55].
"
1689,['MASK_56'],political_office,"['remained', 'in', 'GPE]Kingdom', 'of']",['MASK_57'],[75],"[PERSON]He[MASK_1] remained in the newly created [GPE]Kingdom of Italy[MASK_56] until [DATE]1806[MASK_57], when Joseph Bonaparte, whom his brother made King of Naples that year, selected Jourdan as his military adviser.
","He remained in the newly created Kingdom of Italy until 1806, when Joseph Bonaparte, whom his brother made King of Naples that year, selected Jourdan as his military adviser.
",['Kingdom of Italy'],['1806'],Jean-Baptiste_Jourdan,residence/job?,"[{'place_name': 'Kingdom of Italy', 'input_name': 'Italy', 'lat': '42.83333', 'lng': '12.83333', 'gn_description': 'independent political entity'}]","[PERSON]He[MASK_1] remained in the newly created [GPE]Kingdom of Italy[MASK_56] until [DATE]1806[MASK_57], when Joseph Bonaparte, whom his brother made King of Naples that year, selected Jourdan as his military adviser.
"
1690,['MASK_5'],travel,"['followed', 'in']",['MASK_58'],[76],"[PERSON]He[MASK_1] followed Joseph into [GPE]Spain[MASK_5] in [DATE]1808[MASK_58]; but Joseph's throne had to be maintained by the French Army, and throughout the Peninsular War, the other marshals, who depended directly upon Napoleon, paid little heed either to Joseph or to Jourdan.
","He followed Joseph into Spain in 1808; but Joseph's throne had to be maintained by the French Army, and throughout the Peninsular War, the other marshals, who depended directly upon Napoleon, paid little heed either to Joseph or to Jourdan.
",['Spain'],['1808'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Spain', 'input_name': 'Spain', 'lat': '40', 'lng': '-4', 'gn_description': 'independent political entity'}]","[PERSON]He[MASK_1] followed Joseph into [GPE]Spain[MASK_5] in [DATE]1808[MASK_58]; but Joseph's throne had to be maintained by the French Army, and throughout the Peninsular War, the other marshals, who depended directly upon Napoleon, paid little heed either to Joseph or to Jourdan.
"
1691,['MASK_59'],military_action,"['blamed', 'for', 'defeat', 'at', 'Battle', 'of']",['MASK_60'],[77],"[PERSON]Jourdan[MASK_1] was blamed for the defeat at the Battle of [GPE]Talavera[MASK_59] in [DATE]1809[MASK_60] and replaced by Marshal Jean-de-Dieu Soult.
","Jourdan was blamed for the defeat at the Battle of Talavera in 1809 and replaced by Marshal Jean-de-Dieu Soult.
",['Talavera'],['1809'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Talavera', 'input_name': 'Talavera de la Reina', 'lat': '39.96348', 'lng': '-4.83076', 'gn_description': 'populated'}]","[PERSON]Jourdan[MASK_1] was blamed for the defeat at the Battle of [GPE]Talavera[MASK_59] in [DATE]1809[MASK_60] and replaced by Marshal Jean-de-Dieu Soult.
"
1692,"['MASK_61', 'MASK_62']",military_action,"['forced', 'abandon']",[],[79],"After the disastrous French defeat at the Battle of Salamanca in July 1812, Joseph and [PERSON]Jourdan[MASK_1] were forced to abandon [GPE]Madrid[MASK_61] and retreat to [GPE]Valencia[MASK_62].
","After the disastrous French defeat at the Battle of Salamanca in July 1812, Joseph and Jourdan were forced to abandon Madrid and retreat to Valencia.
","['Madrid', 'Valencia']",[],Jean-Baptiste_Jourdan,,"[{'place_name': 'Madrid', 'input_name': 'Madrid', 'lat': 40.4169444444444, 'lng': -3.70333333333333, 'gn_description': 'capital of a political entity'}, {'place_name': 'Valencia', 'input_name': 'Valencia', 'lat': 39.47, 'lng': -0.376388888888889, 'gn_description': 'seat of a first-order administrative division'}]","After the disastrous French defeat at the Battle of Salamanca in July 1812, Joseph and [PERSON]Jourdan[MASK_1] were forced to abandon [GPE]Madrid[MASK_61] and retreat to [GPE]Valencia[MASK_62].
"
1693,['MASK_4'],military_action,"['forced', 'Joseph', 'fight', 'at', 'Battle', 'of']",['MASK_63'],[82],"Repeatedly outmaneuvering the French, the Anglo-Allied army forced Joseph and [PERSON]Jourdan[MASK_1] to fight at the Battle of [GPE]Vitoria[MASK_4] on [DATE]21 June 1813[MASK_63], during which his marshal's baton was captured by the British.
","Repeatedly outmaneuvering the French, the Anglo-Allied army forced Joseph and Jourdan to fight at the Battle of Vitoria on 21 June 1813, during which his marshal's baton was captured by the British.
",['Vitoria'],['21 June 1813'],Jean-Baptiste_Jourdan,,"[{'place_name': 'Vitoria', 'input_name': 'Vitoria-Gasteiz', 'lat': 42.846666666667, 'lng': -2.6730555555556, 'gn_description': 'seat of a first-order administrative division'}]","Repeatedly outmaneuvering the French, the Anglo-Allied army forced Joseph and [PERSON]Jourdan[MASK_1] to fight at the Battle of [GPE]Vitoria[MASK_4] on [DATE]21 June 1813[MASK_63], during which his marshal's baton was captured by the British.
"
